1620.7000, 1166.8199, -0.5100
1620.7100, 1173.6801, -0.2900
1620.7200, 1175.6899, -0.1800
1620.7200, 1177.2200, -0.1000
1620.7300, 1170.1100, -0.4600
1620.7300, 227.7200, -0.2700
1620.7600, 230.2600, -0.4100
1620.7700, 1170.6300, -0.4600
1620.8101, 225.7300, -0.1600
1620.8199, 1179.8500, -0.0100
1620.8199, 223.1200, -0.0400
1620.8300, 222.0200, -0.0100
1620.8300, 1171.1300, -0.4500
1620.8300, 1174.1400, -0.2900
1620.8400, 1178.7400, -0.0400
1620.8400, 229.7700, -0.4000
1620.8500, 1180.9600, -0.0000
1620.8600, 227.2600, -0.2600
1620.8800, 224.2100, -0.0900
1620.8800, 1176.1300, -0.1800
1620.8900, 220.9200, -0.0000
1620.9000, 1171.6300, -0.4400
1620.9200, 1177.6400, -0.1000
1620.9301, 229.2900, -0.4000
1620.9600, 1174.6000, -0.2900
1620.9800, 1172.1100, -0.4400
1620.9900, 225.2900, -0.1600
1621.0100, 226.8100, -0.2600
1621.0300, 228.8100, -0.3900
1621.0500, 222.7000, -0.0400
1621.0500, 1176.5601, -0.1800
1621.0601, 1179.1500, -0.0400
1621.0601, 1172.5900, -0.4300
1621.0601, 1180.2500, -0.0100
1621.0800, 221.6100, -0.0100
1621.0800, 223.7900, -0.0900
1621.1000, 1175.0400, -0.2800
1621.1100, 234.0000, -0.6200
1621.1100, 232.9200, -0.6000
1621.1200, 1178.0601, -0.1000
1621.1300, 1181.3600, -0.0000
1621.1400, 228.3500, -0.3900
1621.1500, 235.1100, -0.6400
1621.1600, 231.8800, -0.5800
1621.1600, 226.3700, -0.2600
1621.1600, 1173.0601, -0.4300
1621.1700, 220.5200, 0.0000
1621.1700, 224.8700, -0.1600
1621.2000, 231.3700, -0.5700
1621.2400, 1176.9800, -0.1700
1621.2500, 230.8700, -0.5600
1621.2500, 1175.4800, -0.2800
1621.2600, 227.8900, -0.3800
1621.2700, 1173.5200, -0.4200
1621.2800, 1169.0000, -0.6500
1621.2800, 1167.9301, -0.6700
1621.2900, 222.3000, -0.0400
1621.3000, 1179.5500, -0.0400
1621.3000, 223.3800, -0.0900
1621.3199, 230.3800, -0.5500
1621.3199, 225.9400, -0.2600
1621.3199, 1180.6500, -0.0100
1621.3199, 1170.0300, -0.6300
1621.3300, 235.1100, -0.6900
1621.3300, 1166.8199, -0.6900
1621.3300, 1178.4700, -0.1000
1621.3400, 221.2100, -0.0100
1621.3600, 1170.5400, -0.6200
1621.3600, 224.4500, -0.1600
1621.3800, 1173.9700, -0.4200
1621.3900, 227.4400, -0.3800
1621.3900, 229.8900, -0.5500
1621.4100, 1181.7500, 0.0000
1621.4100, 1175.9100, -0.2800
1621.4100, 1171.0300, -0.6100
1621.4200, 1177.4000, -0.1700
1621.4500, 220.1300, 0.0000
1621.4700, 229.4200, -0.5400
1621.4700, 1171.5100, -0.6000
1621.4900, 225.5100, -0.2500
1621.5100, 1174.4100, -0.4100
1621.5200, 222.9700, -0.0900
1621.5200, 227.0000, -0.3700
1621.5300, 221.9000, -0.0400
1621.5400, 1179.9500, -0.0400
1621.5500, 1171.9900, -0.5900
1621.5500, 1178.8700, -0.1000
1621.5601, 224.0400, -0.1600
1621.5699, 228.9600, -0.5300
1621.5699, 1176.3300, -0.2700
1621.5800, 1181.0400, -0.0100
1621.6000, 220.8300, -0.0100
1621.6200, 1177.8000, -0.1700
1621.6300, 1172.4500, -0.5900
1621.6400, 1174.8500, -0.4100
1621.6600, 225.1000, -0.2500
1621.6700, 226.5700, -0.3700
1621.6700, 228.5000, -0.5300
1621.6801, 232.9700, -0.7800
1621.6899, 1182.1300, 0.0000
1621.6899, 234.0200, -0.8100
1621.7200, 1172.9100, -0.5800
1621.7200, 231.9500, -0.7600
1621.7400, 219.7400, -0.0000
1621.7500, 1176.7400, -0.2700
1621.7500, 222.5800, -0.0900
1621.7500, 235.1100, -0.8300
1621.7600, 231.4500, -0.7400
1621.7700, 223.6400, -0.1600
1621.7800, 1179.2600, -0.0900
1621.7800, 1175.2700, -0.4000
